-0.76451,-0.5053,1.7548
1.3801,-1.5324,-0.028745
0.76316,1.5271,0.84204
-0.81532,-0.8817,1.5276
-1.1187,-0.56264,1.4778
-1.805,-0.93688,0.63706
1.6968,0.40772,0.97234
-0.23197,0.16615,2.054
0.61525,-1.0465,1.5047
-1.168,0.21673,1.6379
-1.4176,0.56519,0.93127
1.9397,-0.23894,0.30486
-1.3279,-0.48498,1.106
0.85061,1.0448,1.251
0.70745,-0.15344,1.7121
1.1109,1.2623,1.0534
0.11304,0.32671,1.9789
-1.9468,-0.010759,-0.024208
0.99378,0.56894,1.8871
-0.54991,-0.28823,2.008
-0.17565,-0.16172,1.9157
1.482,1.1086,0.73613
1.4882,-0.98038,1.1402
-0.12023,-1.115,1.7299
0.30198,0.065825,1.8773
0.45693,-0.31575,1.9977
1.5962,0.52483,1.2127
-1.8932,-0.031002,0.44239
-1.32,-0.1187,1.4989
-1.1944,0.19505,1.695
0.40166,-0.70753,1.6228
0.29009,-0.58105,1.8323
-0.15691,-0.90049,1.7412
0.47771,0.62766,1.9587
0.56948,0.17005,1.948
0.075287,1.5518,1.2047
-1.7251,0.62221,0.90778
0.35681,1.155,1.4722
1.8169,0.1449,0.67493
0.35109,-0.12144,1.9246
1.0576,-0.65718,1.6157
1.3692,-0.4912,1.4118
1.4956,0.66158,1.0165
-0.72656,-1.7523,0.38008
-1.1973,-0.19789,1.6567
-1.1372,-1.3199,1.0958
0.82206,-0.44767,1.809
1.5243,-0.87732,1.1058
0.90856,0.12758,1.8033
1.8764,0.54931,0.52432
0.37258,-0.12279,1.984
-0.81615,1.2266,1.2337
0.11045,0.062632,2.0791
1.5043,-0.67462,0.87463
0.056464,-0.050719,2.0915
-1.5148,-0.25293,1.0617
-0.007783,-1.2716,1.3825
0.20387,-0.44267,1.9912
-0.039525,0.21496,2.0635
-0.31997,-0.14132,1.8633
0.85651,-0.11018,1.8739
-0.88302,1.6325,0.048122
0.87212,-1.8835,0.28994
0.16028,1.3389,1.297
-1.6059,-0.24107,1.2641
0.33974,-1.2387,1.7412
-1.2488,1.4333,0.45213
-0.41989,-0.14845,1.9952
-0.78285,1.4693,0.86662
-0.10404,1.2859,1.685
0.85923,-0.41756,1.8441
-1.0463,1.5126,0.45783
1.5145,-0.92418,1.1405
-0.65948,-1.5038,1.0731
-0.265,1.4281,1.5786
-0.25097,1.3032,1.3893
-1.4731,1.1827,0.7182
-0.25498,0.51474,1.9364
-1.9336,0.079103,0.14777
-0.17424,0.21286,1.9173
0.88979,0.31687,1.9851
0.30911,-1.7837,0.95735
-0.74396,-1.174,1.4521
1.575,-1.2943,0.024612
1.2479,-0.97127,1.431
0.42961,1.484,1.2645
-0.40531,0.91078,1.7087
-1.1767,0.46041,1.7793
-1.282,-0.91797,1.0626
1.837,-0.40431,0.55779
0.12829,1.5221,0.87767
-1.0976,1.8619,0.075156
-1.7193,-1.0105,0.44426
0.47208,0.92389,1.5382
-0.46999,-1.7805,0.59648
-1.6439,-0.23086,1.1369
1.3073,-1.4425,0.18803
0.086581,-0.10965,2.0936
-1.6602,0.43455,0.56017
0.47477,0.40959,2.0065
-0.69691,-0.57186,1.6284
-1.7397,0.55558,0.41376
-0.20436,-0.0070317,1.885
1.0076,-0.87202,1.4695
0.91854,0.75693,1.381
0.17498,-0.12836,2.0438
-1.3406,1.0444,1.2859
-0.081501,-0.29706,2.1779
-0.27046,0.084743,1.9736
0.56549,0.41364,1.8209
0.60809,-1.1929,1.4014
-0.498,1.2685,1.4255
1.0395,0.15925,1.6486
-0.5113,1.9201,0.10382
-1.6566,0.23678,1.0972
0.33187,1.2153,1.5095
-2.0017,0.622,0.66303
1.8009,-0.56366,1.1411
-1.7022,-0.91816,0.78528
0.33833,0.0029333,2.244
-0.42613,0.88035,1.7555
-0.66174,-0.14699,2.0653
0.33778,-0.040364,2.0017
-0.032869,0.17035,2.2082
-0.53094,-0.067664,1.8493
-1.2072,-0.67406,1.3257
-0.63875,-1.162,1.3532
0.86432,1.8197,0.41834
1.2104,1.3555,0.59857
0.3854,-1.5109,1.4128
1.0887,1.3024,1.3221
-0.029451,-0.0068412,1.996
-0.76542,0.72474,1.8731
-1.3432,0.10588,1.379
-0.52268,-0.68388,1.7764
-1.6789,-0.36288,0.9405
0.41619,2.0225,0.20335
-0.54646,-0.46789,1.7942
1.0108,-0.57845,1.4642
-1.3804,0.98273,1.3086
-1.7461,0.092435,0.78884
-0.62154,0.34761,1.7733
0.30537,1.9233,0.4768
-1.0705,0.99338,1.415
-0.12238,-0.36638,2.16
0.13737,0.1815,1.8485
1.7075,0.86889,0.76668
-1.9493,-0.45228,0.63989
-0.73377,-0.17003,1.903
1.7194,-0.6093,0.40215
-2.0552,0.10059,0.30356
-0.71017,0.93332,1.6556
1.4185,0.041541,1.4156
-0.70695,1.1146,1.5254
-0.54074,1.1778,1.4231
0.051076,1.5789,1.2074
-1.2168,-1.5562,0.64124
0.75357,-0.44763,1.7669
1.8525,-0.072397,0.65475
0.62166,1.5331,1.1525
-0.050145,-0.77746,1.8754
-1.9519,-0.30479,0.0015031
0.27973,-0.28504,2.1911
1.2843,-0.38846,1.3327
-1.086,-0.15059,1.5882
0.93041,1.2174,1.4503
-1.5323,1.1379,0.12188
-0.21182,0.32,1.9484
0.53243,1.7203,-0.10415
0.21108,0.24853,1.8562
-0.88143,1.7865,0.44525
0.89804,-0.58339,1.7174
-0.46472,-1.4495,1.3536
0.98789,0.78478,1.606
-0.15318,0.077775,1.9631
1.1762,-0.75106,0.89973
1.4363,-0.034808,1.3559
-0.51222,-0.88924,1.6997
0.12292,-0.21936,2.1332
-0.32445,-0.96672,1.6394
-0.011622,0.069798,1.9943
0.57348,-0.94264,1.7054
0.19946,-0.1773,1.9551
-0.36192,1.415,1.4178
0.24731,0.98572,1.6199
2.1203,0.43958,0.1532
0.1121,1.9915,0.65959
1.0771,1.5711,0.6933
-1.3661,-0.94564,1.031
-0.46698,-0.43973,1.9124
-0.9271,-0.91668,1.2038
1.0909,-1.4747,0.87929
-0.31575,0.99187,1.7608
-1.1118,-0.10875,1.519
-0.91701,1.5705,0.93545
0.45091,-1.9635,0.49927
0.89939,-0.72979,1.6483
-0.65263,1.3234,1.3603
1.0363,-0.62977,1.7537
-0.99567,0.10362,1.7478
-1.3133,1.435,0.088542
-1.1946,1.024,1.2895
-0.77553,1.8021,0.26856
0.094511,1.2735,1.423
0.71428,-0.51734,1.9325
0.40826,0.71224,1.882
1.5542,0.97293,0.78122
0.94469,-0.084503,1.8101
-0.11037,-0.054404,1.9486
-0.61187,1.2765,1.2904
0.72949,1.7252,0.89244
1.3952,-1.1355,0.82605
-1.6047,-0.73566,0.79392
1.0257,-1.2816,1.1266
-0.48884,1.8529,0.55799
-0.37335,-1.8954,0.85932
1.6963,-0.47212,0.37477
0.24852,-0.90854,1.7791
-1.5077,1.2561,1.4252
0.13998,-1.754,0.98682
0.30533,1.8623,0.49694
0.059502,-0.8604,1.8322
-0.63761,1.2253,1.6768
-1.0208,1.2276,1.2435
0.23996,-0.88546,1.8982
0.34367,1.3361,1.5627
-0.45437,0.14443,1.7642
0.98465,1.5513,0.2512
-0.35909,0.83727,1.7248
-1.907,-0.35393,0.28584
-0.16786,-0.30622,2.0461
0.99893,1.0552,1.6061
0.23513,1.0788,1.7268
1.5028,0.44995,1.3792
-1.4834,-1.1152,1.0055
-0.16997,-0.043307,1.9505
-0.23598,1.4192,1.1101
-0.15532,-0.36668,1.8907
1.0565,1.2783,0.98499
1.4532,-0.17528,1.5531
-1.8097,-0.17061,0.58357
1.5346,0.65398,1.0223
-1.4778,0.80244,1.1826
1.1844,0.70448,1.36
1.6048,0.20838,1.1525
-0.81134,1.6156,0.68079
-1.1602,0.75852,1.553
1.2869,1.2097,0.97853
0.688,-1.5891,0.77812
0.044373,-0.075161,1.9872
-0.5061,-0.62992,1.9318
0.68659,-0.71336,1.8828
1.3248,-1.2971,0.2233
1.7336,-0.82222,0.12015
-1.6222,0.99422,0.71828
-0.18126,1.5491,0.96442
-0.25069,-0.93998,1.8831
-0.58513,0.13524,2.0254
0.90494,0.76282,1.5842
1.7992,-0.32767,0.57998
-2.0425,0.43364,0.53477
-0.4596,-2.0166,-0.018617
0.23216,0.36736,2.1055
-0.52453,0.46775,2.0542
1.324,-0.15354,1.7201
-1.5112,0.038351,1.4235
1.1163,-0.1196,1.6912
1.1198,0.023957,1.7582
-1.4375,1.1388,0.19555
-0.15464,-0.54459,1.8672
-0.60839,0.16808,1.8506
-1.8799,0.0081935,0.60905
-1.2296,0.52365,1.4967
0.0234,1.964,0.24425
-0.47308,-0.24803,1.9037
-0.61523,1.8518,0.39863
-1.5514,-1.1996,0.21748
0.2601,-0.057954,1.999
0.55879,1.6512,0.86914
0.5943,0.72046,1.6629
1.0259,0.68001,1.6171
0.94454,-0.20804,1.6291
-0.53607,0.59438,1.9372
-0.37292,-0.73351,1.797
0.45303,-0.18579,1.9078
0.8879,-0.35489,1.861
-0.02628,0.0099772,2.0805
-1.7896,-0.1142,0.881
-1.5998,-0.51951,0.90964
1.3439,-1.2416,0.79576
1.6032,0.4479,0.9621
-0.42943,-0.21554,1.9721
0.10778,1.9255,0.73692
-0.65822,1.6719,0.98981
0.094244,0.85942,1.678
0.86135,-0.73445,1.5609
-0.37831,-0.013065,2.1785
0.65689,0.18705,1.7992
0.61363,0.81513,1.6923
0.29595,-1.4759,1.5366
0.80974,-1.6785,0.87139
-1.6915,1.0746,-0.010768
-1.0834,-0.91889,1.3207
-0.20788,-0.11686,1.9079
0.71352,1.8515,0.39158
0.55042,-0.50223,1.9484
-0.48731,0.95631,1.8004
1.3233,-1.3027,0.34177
-1.164,0.8751,1.3235
-1.8297,-0.021327,0.22128
-0.69776,0.29034,1.8596
-1.6437,-1.1698,0.26718
-0.79992,-0.2681,1.7219
0.60549,1.3676,1.3683
-1.0498,-1.603,0.62638
0.95658,-1.3929,1.0197
-1.7884,-0.3716,0.83931
-0.26634,0.55267,1.6602
1.6993,-0.80295,0.8928
1.8316,0.053709,0.1429
-1.5555,-0.42998,1.0994
0.14542,0.18929,1.9518
-0.39457,0.69891,1.503
-0.045837,-0.53238,2.104
-0.8653,0.35695,1.8825
1.2455,1.4434,0.92642
-0.75246,-1.8722,0.078909
0.77852,-0.097501,1.5725
-0.83113,-1.6907,-0.0061638
-1.1378,0.97917,1.3785
1.9332,0.20321,0.51858
-1.492,1.583,0.47627
-0.31133,-0.38285,1.9877
-0.89522,0.2274,1.6472
-0.76492,-0.36473,1.7286
-1.4665,-1.3024,-0.094368
1.3818,-0.3068,1.427
0.58807,1.7721,0.65843
-1.6077,0.61027,1.3847
-0.80192,-0.36737,1.8011
-0.28532,-0.40138,2.0139
0.18952,-0.1032,2.1792
-1.0614,-0.5017,1.3856
1.696,-0.054668,1.0844
0.59193,-1.9062,0.33322
-1.6377,0.6831,0.93874
0.0035082,1.942,0.22901
1.1564,-1.6464,0.16279
0.12818,0.082843,1.9412
-1.4422,-1.3981,0.55315
-1.3278,0.57792,1.4405
-0.0042458,0.17727,2.0917
-1.7423,-1.2171,0.12626
0.79299,-0.030711,2.0057
-1.4298,0.7205,1.2504
0.034521,0.87667,1.8591
-0.60585,1.5245,0.94208
-0.71527,0.015555,2.0995
-0.18365,1.5572,0.77679
1.1463,1.6245,0.50439
-0.14451,-1.784,0.95131
-1.4853,-1.3893,0.61968
-1.7111,0.56387,1.114
1.6244,0.87448,0.88509
-1.8492,-0.40148,0.25932
-0.22106,-0.98833,1.7286
1.9858,-0.41149,0.092765
1.3684,-1.3282,0.33172
0.81416,-0.41064,1.7867
-0.55136,1.9084,0.55634
-1.2939,-0.0012038,1.3899
0.062274,1.8584,0.35792
-0.42298,-1.6434,1.1748
0.66257,-0.032728,1.9334
-1.1974,1.7561,0.15294
0.49342,-1.3066,1.1737
-0.10496,-1.7387,0.61607
-0.34761,0.78358,1.7748
-0.46907,-1.386,1.1517
0.81709,1.6851,0.45564
-1.7013,-1.0152,0.52106
-0.094581,1.7636,0.6467
0.73467,0.1336,1.879
0.38043,-0.2775,1.9257
1.8481,-0.041912,1.0699
-0.16926,0.26446,2.1418
-0.22231,1.3492,1.5079
-1.6226,0.53429,0.87903
1.7094,-0.44441,1.1032
-2.0165,-0.98141,0.31477
0.1278,0.014844,1.97
1.6784,-0.99191,0.57313
-0.44065,1.098,1.4837
-0.97246,0.38512,1.7017
1.1856,0.053548,1.517
-1.1095,0.20588,1.5852
1.4022,0.68603,1.2472
0.60263,0.82359,1.599
-1.8354,0.64157,0.57969
0.25383,-0.8304,1.7837
1.9142,0.58019,0.62821
1.6752,-0.33741,0.70455
1.3998,-1.0284,0.62331
0.61331,-0.94069,1.7003
0.097764,1.1926,1.6384
0.82103,0.14339,1.7708
0.808,1.0405,1.5911
0.10726,-1.0465,1.6158
1.5004,-0.23713,1.0946
-0.36389,-0.27108,2.0623
-1.733,0.58566,0.78622
1.3269,1.1051,0.76408
-1.4291,-0.77839,1.3585
-0.071023,-0.1984,2.0194
0.19385,0.34801,2.0248
0.65624,-0.55764,1.8103
-0.19595,-0.14072,2.1608
0.72821,0.64226,1.6079
-0.24467,1.9947,-0.17996
-1.2912,-0.24752,1.5974
-1.3482,-1.1751,0.57423
0.37965,0.31129,1.892
0.98222,-0.42806,1.6452
0.57441,-0.46681,1.9437
0.62053,0.43853,1.813
1.5372,1.1514,0.89402
1.6434,1.4467,-0.097644
-0.6153,-0.16052,1.9188
-1.1892,0.69125,1.5046
0.20381,-1.9364,0.94429
-0.37982,0.40983,2.0555
0.14329,0.11846,1.8717
0.49243,-1.4218,1.4055
-0.46992,-0.44619,1.9197
-1.0144,-0.65775,1.35
-1.6378,0.39149,0.95853
1.3643,0.18081,1.6286
0.46247,-0.048281,1.8878
-0.017817,0.14746,1.9649
-0.46048,0.0044374,2.0558
-1.7219,-0.17476,0.63942
-0.39538,-0.30138,2.0325
-1.7217,0.43212,0.18925
0.16045,0.59188,1.8156
1.804,1.2453,0.19551
-0.65462,-0.11047,2.1123
1.7532,-0.67093,0.25914
-0.9087,-1.6676,0.34674
-1.5155,0.62659,1.0738
0.73654,1.3267,1.3644
-0.0013944,0.14989,1.9766
0.68049,0.49361,1.7673
-0.087446,-0.31333,1.7541
-0.028391,-0.12431,2.0037
-0.73619,-1.6688,0.59731
1.7465,-0.90727,0.41297
-0.77074,1.5163,1.0282
0.74036,0.64845,1.7256
0.16864,0.056201,1.8636
0.73446,1.4476,1.0404
1.9241,0.16549,0.92144
-0.2809,0.08531,1.9012
1.2553,-1.2055,1.2199
-0.20319,-0.092833,2.0171
1.7889,0.29119,1.0332
-0.78243,0.10876,1.8507
1.5155,-1.2317,0.23993
-0.73955,0.94654,1.5964
0.53451,0.13478,1.9537
2.0432,0.25406,0.19277
-0.071329,1.5491,1.39
-1.2822,-0.51478,1.3951
-1.4415,-0.97829,0.55544
0.32343,-1.2132,1.4414
0.032062,-0.19809,1.8504
0.37669,1.5553,1.2302
-0.12925,1.3295,1.4008
0.21122,-0.87157,1.8352
1.0351,-0.33999,1.8375
0.0061169,0.14656,1.8831
-0.087335,0.82212,1.6718
-0.74781,-0.10941,1.7752
1.0396,-0.50036,1.6009
-1.9664,0.39694,0.3739
0.29738,-1.203,1.6812
-0.093816,0.061036,1.818
-1.6581,0.13044,0.95236
-0.43383,-0.42008,1.8594
-0.37315,0.024329,1.8303
-1.438,0.45121,1.249
-0.049694,-0.13325,2.1169
-1.5452,0.055801,1.1057
1.3913,-0.42641,1.3102
0.50425,0.26405,2.0238
0.34373,0.5005,1.9171
-1.5238,0.99604,0.7178
-1.7008,0.41951,1.3166
0.83873,-1.1119,1.3311
0.8011,-1.2053,1.3731
0.013706,0.47174,2.1077
0.061846,-1.793,0.84691
0.79562,1.0242,1.4501
-0.29055,-1.7522,0.41825
1.8885,0.048298,0.13616
-0.48919,-0.49168,1.9183
-0.13055,0.25261,1.97
-0.56196,-1.5206,1.1407
-1.5483,-1.2741,0.45461
-1.4651,0.69774,1.2923
-0.39175,1.1413,1.5202
0.92055,-1.6037,0.63441
1.2192,1.6246,-0.12698
-0.92577,0.52385,1.5966
1.3948,0.22258,1.4147
-1.8409,-0.45528,0.21086
0.97717,-1.7413,0.53926
-0.55295,0.72975,1.6328
-1.9442,-0.47034,0.55284
-0.70415,0.80201,1.8147
1.0051,1.6953,0.73981
0.60107,0.92942,1.528
0.53574,0.78544,1.8559
-0.053388,-1.7061,0.46655
-0.51653,-0.033388,2.0392
-1.9411,-0.088361,0.6813
-1.3473,-1.5342,0.34402
-1.5197,-1.0529,0.89957
-1.0634,-0.52717,1.694
-0.045914,-0.038908,1.8508
1.4768,1.4266,0.063298
1.7524,-0.97643,0.43027
-1.6341,0.79354,0.9108
0.46569,-0.43889,2.01
-0.26661,0.87861,1.8273
-2.0213,0.13802,0.67109
-1.7492,-1.219,-0.072203
-2.069,-0.32293,0.43328
1.2595,0.36277,1.7604
0.068433,0.63958,1.8146
0.21203,1.513,1.0947
0.12449,0.92904,1.5382
1.6551,-0.77916,1.068
1.4173,0.6151,1.4349
-1.5841,1.0232,0.25055
-1.6135,0.34286,1.2939
0.059602,-0.23213,2.0903
1.0088,0.50416,1.6634
0.03715,0.040256,2.0606
1.006,-1.4068,0.91138
-0.47051,-0.013735,1.9316
0.62817,-0.024235,1.8909
0.43393,0.26375,1.853
1.6869,0.85087,0.33829
0.83491,1.5091,1.1095
0.74673,-0.0055788,1.8753
1.4683,1.0333,0.87412
-1.6447,-0.63808,0.93903
0.14047,1.9062,0.29873
1.7179,-0.66881,0.61783
-1.5111,-1.1262,-0.033123
0.13526,-0.96166,1.8511
-1.54,0.59879,1.4773
1.4476,-1.4618,0.15331
-0.64254,0.010295,1.8509
0.057226,-1.5195,1.3519
1.2928,-0.51074,1.7133
-0.45793,-0.62032,2.0408
-1.705,-0.57768,0.96393
1.8937,-0.52099,0.64966
-0.97057,-0.75842,1.5887
-0.024891,-0.36245,1.9849
-1.1392,-0.24861,1.4116
-1.2146,-0.23951,1.5149
-1.7478,1.0301,0.14951
0.18144,-2.0487,0.25021
-0.27037,-1.1657,1.4721
-0.70817,0.042027,1.8873
0.16677,0.68895,1.8859
-0.44408,-0.10277,2.0974
1.1897,-1.36,0.89149
-0.18456,0.97785,1.6634
-1.2041,1.4586,0.22968
-1.0811,-1.5865,0.36518
1.6568,0.52876,1.0373
-0.14373,0.16232,1.9627
0.016614,-1.3125,1.6927
1.6112,0.33329,1.4655
-0.01272,-1.5804,1.396
1.4348,0.68969,0.95767
-0.16622,0.0010491,2.0179
0.60215,0.25919,1.9159
-1.4244,-0.92611,1.2701
-1.8628,0.69151,0.90685
-0.33329,-1.2116,1.6476
-0.11188,0.019838,2.0413
-1.9897,0.45701,0.47393
-0.94349,-0.22706,1.8627
0.83059,0.27368,1.6121
-1.0803,1.3776,0.80948
1.5045,-0.40613,1.0589
-1.0129,-1.4039,1.0232
0.10961,0.38948,1.9978
0.85341,-0.76962,1.6152
1.1312,1.5317,0.50404
-1.8336,-0.35214,0.69323
-0.47903,0.11664,2.1703
-0.1145,-0.075106,1.8698
-0.31883,0.93001,1.6929
0.75232,0.44633,1.7626
1.1334,-1.6475,0.25219
-0.89172,0.55061,1.5669
-0.71321,-0.83742,1.7441
-1.6081,-0.45751,1.1704
-0.11608,-0.32431,1.9695
-1.2117,0.40132,1.5965
-0.33343,-1.6606,0.99996
0.063639,0.066862,1.8202
1.0613,-1.1679,1.4653
0.10386,-0.057069,1.8657
-0.46211,-1.9766,0.028307
-1.0893,-1.4341,0.26188
-1.246,0.070347,1.5404
-0.019295,-0.56825,2.1156
0.69003,-0.91087,1.5968
-0.91362,1.2215,1.589
-1.7291,0.14726,0.19642
-0.89625,1.677,0.61962
1.6158,-1.1325,0.24731
1.9689,-0.10105,0.76085
-0.29008,-0.34138,1.9274
-0.81314,-1.4004,1.3687
0.41552,-0.32073,1.8579
-0.62338,-0.51458,1.8102
0.56602,-0.35345,1.9458
-1.19,-0.79081,1.2841
-1.4433,-1.4895,-0.027521
0.29858,0.11959,1.7314
-0.29067,-0.84488,1.8399
-1.4232,1.128,0.83951
-1.2853,-1.6939,0.34159
-0.61779,-0.40088,1.9119
-0.005979,0.0025095,2.0559
-0.28154,-0.16837,2.0074
0.73034,1.1039,1.3899
0.32433,1.58,0.85398
-1.0625,1.3315,1.0928
-1.6977,-0.18351,1.1868
1.1913,-0.44125,1.4532
-1.0075,-1.3464,1.0532
-0.017698,0.055008,1.963
0.47688,-1.6346,1.1423
1.189,0.35723,1.2108
-0.67477,-1.8093,0.59761
-1.9062,-0.11691,0.049227
-1.2933,-0.98536,1.187
1.4254,-1.3853,0.35269
0.073717,0.74562,1.7498
1.2403,0.27389,1.5433
-0.29765,0.05804,1.907
1.3647,-0.83218,1.151
-0.77067,1.3524,1.2217
-0.13804,0.25353,2.0742
-0.057665,-0.041979,2.0641
1.561,0.91412,1.1369
1.7245,-0.57047,0.70428
-1.3711,1.0445,1.1188
-1.2969,0.70557,1.3105
-1.6347,-0.3409,1.3576
0.64974,-0.29872,1.8145
0.274,1.0717,1.752
-1.363,-1.3401,0.083637
0.41866,-0.52296,2.021
1.4828,-1.3258,0.32926
0.14428,0.35474,2.2032
0.55621,-0.35353,1.8942
1.0826,0.034099,1.7543
-0.45882,0.67663,1.9697
1.4575,0.53237,1.0007
1.5728,0.12537,1.4498
0.34602,0.20335,2.0348
0.18683,-1.2594,1.5818
-0.58366,-1.8245,0.46792
-1.1299,1.4062,0.65641
-1.4312,1.4675,0.15501
0.65688,1.0661,1.3951
-0.15998,-0.9471,1.8287
-0.30181,1.6819,0.67308
-1.4534,-0.82007,1.3231
-1.7232,0.29464,0.89635
-0.7572,-0.81357,1.5709
-1.0125,1.0652,1.5123
-2.0537,0.33075,0.419
0.12686,-0.63291,1.8507
0.041656,0.20334,2.0186
0.11228,-0.15124,2.0573
0.064402,0.72984,1.8655
-0.27215,-0.85684,1.6906
-0.34931,2.0327,0.56999
0.23944,0.33762,2.0851
0.096122,-0.11295,2.1327
1.2134,0.30942,1.7788
0.93005,-0.50322,1.6932
0.79678,0.17357,1.9303
0.92116,-0.058293,1.758
0.087297,-0.050996,2.1988
1.3954,-0.98818,0.96467
-1.1523,0.16215,1.8266
-0.24467,0.030544,1.9146
0.30866,-0.69543,1.7041
-0.34923,0.63664,1.9945
0.77584,-1.6238,0.62509
1.5764,-1.0723,0.47399
-0.044875,1.6433,1.1
-0.3355,2.0014,0.22335
0.12904,1.6669,1.3413
0.11939,-0.57203,1.8784
0.51256,-0.52692,1.9078
-0.31435,0.41677,2.1476
-0.69316,-1.9095,0.52854
-0.35675,-0.20848,1.9022
0.83178,0.12228,1.8693
1.1639,-1.0954,1.3677
-0.29157,1.3805,1.6931
-0.40903,-1.4815,1.4117
0.20282,-0.80907,1.7856
0.15163,-0.40777,1.9012
0.55483,1.2804,1.5078
-1.3006,-0.8658,1.1498
-2.0341,-0.023513,0.41757
0.063229,0.38171,1.8481
1.2477,1.1451,1.0859
-1.3638,0.13514,1.6455
-1.0442,-1.568,0.24927
1.2381,-0.8941,1.3105
-0.51612,1.204,1.6597
1.3454,-0.95881,1.053
-0.66515,0.68064,1.6456
-0.39484,0.77383,1.6836
-1.0468,-0.54569,1.6148
0.90294,0.13487,1.6228
1.244,-0.44906,1.3832
1.0607,-0.36435,1.7212
0.38991,1.6813,0.45735
-2.0076,-0.020409,0.6017
-0.71969,-0.45671,1.8769
1.043,-1.1007,1.5717
0.89195,1.5653,0.94177
0.79996,-1.6741,0.98206
0.078253,-0.060266,2.0824
-0.23536,-0.9841,1.713
0.85189,-1.4606,0.80863
-1.6788,-0.74072,0.86674
-1.5574,-1.3191,0.5056
0.29826,0.37792,1.8216
0.11085,-0.13012,2.0193
1.1775,1.2845,0.84263
-1.2733,-1.0287,1.3706
-1.1658,-0.33419,1.4607
-0.10492,0.47777,1.8916
0.31705,1.951,0.56684
0.1076,-0.20461,2.0225
-1.2684,0.67949,1.0854
-0.88027,0.93154,1.4811
0.36619,-0.64267,1.9439
-1.7424,-0.53978,0.91246
-0.28712,1.913,0.34344
